"gene"	"contrast_1_logFC_DGE_Glia_vs_Neuron"	"contrast_1_padj_DGE_Glia_vs_Neuron"	"contrast_1_lg10p_DGE_Glia_vs_Neuron"	"add_MA_cts_MA_Avg_DGE_Glia_vs_Neuron"	"X"	"Y"
"Cux1"	0.350127166821027	6.85259383179164e-08	7.16414500900257	1.06750441019732	1.06750441019732	0.350127166821027
"Cux2"	-1.67608294626851	5.1549802436285e-21	20.2877729948033	0.453989085538935	0.453989085538935	-1.67608294626851
"Cwc15"	0.709691467565909	2.28398482580019e-06	5.64130678575593	0.26122588542758	0.26122588542758	0.709691467565909
"Cwc22"	0.849844800634976	9.66292646814455e-10	9.01489132529357	0.287296583281825	0.287296583281825	0.849844800634976
"Cwc25"	0.20076136931848	0.400281555193706	0.397634421541535	0.12189561845597	0.12189561845597	0.20076136931848
"Cwc27"	0.131348201988495	0.137986530258846	0.860163305770984	0.71579841550659	0.71579841550659	0.131348201988495
"Cwf19l1"	0.620073159213188	0.0178922180915048	1.74733581677258	0.0994593958938398	0.0994593958938398	0.620073159213188
"Cwf19l2"	0.809314271236353	1.54029855868015e-22	21.8123950909686	0.690873121823025	0.690873121823025	0.809314271236353
"Cwh43"	0.941369475897562	0.0265896566918552	1.57528726995671	0.0347163984320418	0.0347163984320418	0.941369475897562
"Cx3cl1"	1.22195572685713	1.06942028538015e-06	5.97085158220958	0.100966394675583	0.100966394675583	1.22195572685713
"Cx3cr1"	0.599484162049297	0.000142133616630664	3.84730319307489	0.259114180991325	0.259114180991325	0.599484162049297
"Cxadr"	0.957681204434848	8.99385484133353e-17	16.0460541261206	0.454259263169262	0.454259263169262	0.957681204434848
"Cxcl10"	0	0	0	0.010861863341852	0.010861863341852	0
"Cxcl12"	0.96436800211311	0.00301620436866831	2.520539235356	0.0988050860874648	0.0988050860874648	0.96436800211311
"Cxcl13"	0.281985931733523	0.812334075227327	0.0902653288993363	0.0154047594973955	0.0154047594973955	0.281985931733523
"Cxcl14"	0.510238574309705	0.505875289637149	0.295956533946501	0.0159725858846934	0.0159725858846934	0.510238574309705
"Cxcl16"	0.980603520120394	0.0340077390684416	1.46842224024426	0.0321351569237426	0.0321351569237426	0.980603520120394
"Cxcl17"	0.636544199153534	0.0224141491496507	1.649477742483	0.0890832359101555	0.0890832359101555	0.636544199153534
"Cxcr2"	0	0	0	0.00219656493222618	0.00219656493222618	0
"Cxcr4"	0	0	0	0.00369195010272497	0.00369195010272497	0
"Cxcr5"	0.587469573675391	0.435418956676129	0.361092667163042	0.0139538436973097	0.0139538436973097	0.587469573675391
"Cxcr6"	1.29107650240565	0.133836035067789	0.873426937957845	0.0113857496116941	0.0113857496116941	1.29107650240565
"Cxx1a"	-3.03907432442593	3.07593971412239e-72	71.5120221806003	0.394501659692064	0.394501659692064	-3.03907432442593
"Cxx1b"	-2.53217486339964	2.96213898239378e-27	26.5283945684108	0.166036676591921	0.166036676591921	-2.53217486339964
"Cxxc1"	0.493113226048465	0.0097297170819895	2.01189978784235	0.174665236490233	0.174665236490233	0.493113226048465
"Cxxc4"	-4.81247399987074	4.9746903815488e-98	97.3032339440176	0.351012852811996	0.351012852811996	-4.81247399987074
"Cxxc5"	-1.72906281139662	9.02769339185137e-32	31.0444231993161	0.331249899445144	0.331249899445144	-1.72906281139662
"Cyb561"	-1.8899396350146	8.99073788490651e-43	42.046204663529	0.682904253744149	0.682904253744149	-1.8899396350146
"Cyb561a3"	0.436534530175941	0.503483937869372	0.298014379739891	0.0207563033903481	0.0207563033903481	0.436534530175941
"Cyb561d1"	-0.814960174513107	0.00319151357801982	2.49600330356175	0.0919560816262742	0.0919560816262742	-0.814960174513107
"Cyb561d2"	-1.04911632291008	0.00069284366543297	3.15936474936975	0.0699683177275753	0.0699683177275753	-1.04911632291008
"Cyb5a"	0.308250025935641	0.00740520523752767	2.1304629003716	0.428582091335494	0.428582091335494	0.308250025935641
"Cyb5b"	-0.24599098823595	0.00165747219365305	2.7805537487418	0.786394643328544	0.786394643328544	-0.24599098823595
"Cyb5d1"	-0.448623412307075	0.455135277201844	0.341859501341916	0.0175503613381107	0.0175503613381107	-0.448623412307075
"Cyb5d2"	0.223666062456621	0.273814471243941	0.562543602895565	0.155842320582894	0.155842320582894	0.223666062456621
"Cyb5r1"	-0.739679762793421	0.000699061703591201	3.15548448899469	0.141166679989107	0.141166679989107	-0.739679762793421
"Cyb5r2"	0	0	0	0.00847122428258228	0.00847122428258228	0
"Cyb5r3"	-1.2221731924038	4.0899909219436e-27	26.3882776559423	0.590847611080641	0.590847611080641	-1.2221731924038
"Cyb5r4"	0.33417778520955	0.00294174303507501	2.53139526611663	0.432497660350881	0.432497660350881	0.33417778520955
"Cyb5rl"	0.82633742510741	0.093571929472526	1.02885441518888	0.0290764387938389	0.0290764387938389	0.82633742510741
"Cyba"	2.46765165360035	1.06293863684037e-29	28.9734918064559	0.144445336460847	0.144445336460847	2.46765165360035
"Cybb"	1.68011885703079	0.0106966401025698	1.97075261615221	0.0172807749775816	0.0172807749775816	1.68011885703079
"Cybrd1"	3.43096559264804	2.27901272421606e-13	12.6422532500538	0.0378292228143163	0.0378292228143163	3.43096559264804
"Cyc1"	0.706690952545523	5.51199202250848e-14	13.2586914196532	0.553316246774997	0.553316246774997	0.706690952545523
"Cycs"	0.580185371428701	3.58429147979722e-08	7.44559668011476	0.494276180677336	0.494276180677336	0.580185371428701
"Cyfip1"	0.655447931436545	7.89399781903128e-18	17.1027029979282	0.772863550054441	0.772863550054441	0.655447931436545
"Cyfip2"	-3.04077954737857	1.14514334529098e-136	135.941140146361	0.632714713309511	0.632714713309511	-3.04077954737857
"Cygb"	-3.03671267286463	2.05593555966241e-34	33.6869905017982	0.324107715098	0.324107715098	-3.03671267286463
"Cyhr1"	0.12103211922479	0.298842319992432	0.52455790070621	0.432243004057588	0.432243004057588	0.12103211922479
"Cylc1"	0	0	0	0.00266759094332717	0.00266759094332717	0
"Cyld"	0.0896279543167865	0.345998649380482	0.460925596489734	0.615578943730972	0.615578943730972	0.0896279543167865
"Cyp1b1"	0	0	0	0.00689127062448185	0.00689127062448185	0
"Cyp20a1"	-0.20567447839968	0.135275748763193	0.868780053530489	0.361543387444766	0.361543387444766	-0.20567447839968
"Cyp26a1"	0	0	0	0.00105927300009637	0.00105927300009637	0
"Cyp26b1"	0	0	0	0.00464047322188274	0.00464047322188274	0
"Cyp27a1"	2.9653825302935	4.53440670157363e-58	57.3434795295717	0.222371945208264	0.222371945208264	2.9653825302935
"Cyp2b13"	-0.0679465043617209	0.921186134148288	0.035652607733649	0.0193896233410351	0.0193896233410351	-0.0679465043617209
"Cyp2c29"	0	0	0	0.00919874109388552	0.00919874109388552	0
"Cyp2c38"	0	0	0	0.00975952442389732	0.00975952442389732	0
"Cyp2c39"	0	0	0	0.00261654091320224	0.00261654091320224	0
"Cyp2c44"	1.76500769073807	0.0780564646640138	1.10759112268941	0.00826106313220189	0.00826106313220189	1.76500769073807
"Cyp2c55"	1.73702930012829	5.17822598221165e-160	159.285819000505	1.78253279489842	1.78253279489842	1.73702930012829
"Cyp2c65"	1.76898073049919	1.08334505752126e-24	23.9652331936892	0.204852931646834	0.204852931646834	1.76898073049919
"Cyp2c66"	-0.373434620746937	0.308857990012844	0.510241159184295	0.049696151172986	0.049696151172986	-0.373434620746937
"Cyp2c68"	0.969103860108437	0.000797365472856516	3.09834257388122	0.0989581248190375	0.0989581248190375	0.969103860108437
"Cyp2c69"	-0.185046793605523	0.806811496727822	0.0932279218996798	0.0145816020499576	0.0145816020499576	-0.185046793605523
"Cyp2d10"	1.59922297736969	0.00200833751784964	2.69716329858789	0.0326564768787435	0.0326564768787435	1.59922297736969
"Cyp2d12"	1.45446454997627	0.00183908508868528	2.73539817685675	0.0366611286387164	0.0366611286387164	1.45446454997627
"Cyp2d22"	2.33756243746669	6.3953924112826e-16	15.1941328027371	0.0882374048832629	0.0882374048832629	2.33756243746669
"Cyp2d26"	1.68214551909664	0.000344606140768426	3.46267698783378	0.0325104800287231	0.0325104800287231	1.68214551909664
"Cyp2d34"	1.35326360484416	2.83599960042759e-09	8.54729383467801	0.158236754068961	0.158236754068961	1.35326360484416
"Cyp2d9"	1.44307944996238	0.0323061003487615	1.49071546226173	0.0162891143507098	0.0162891143507098	1.44307944996238
"Cyp2e1"	0	0	0	0.00219567604976004	0.00219567604976004	0
"Cyp2f2"	1.68011883838219	0.0138961922085607	1.85710418746971	0.0185810417817204	0.0185810417817204	1.68011883838219
"Cyp2j11"	0	0	0	0.00991807832147933	0.00991807832147933	0
"Cyp2j12"	0.54261526940162	0.535322152586371	0.271384784363708	0.0101881676071648	0.0101881676071648	0.54261526940162
"Cyp2j13"	0	0	0	0.00560966156676225	0.00560966156676225	0
"Cyp2j5"	0.928506374506088	0.219438836186986	0.658686508716096	0.014411219826872	0.014411219826872	0.928506374506088
"Cyp2j6"	3.31803870242174	4.3458740600359e-140	139.361922863341	0.419838048704275	0.419838048704275	3.31803870242174
"Cyp2j8"	2.31880013433539	3.07321109183262e-08	7.51240760802559	0.0596430708134381	0.0596430708134381	2.31880013433539
"Cyp2j9"	4.75023134612905	3.3367738920039e-254	253.476673221209	0.526738781071704	0.526738781071704	4.75023134612905
"Cyp2r1"	1.25596601936787	0.0292675131484027	1.53361417786718	0.0224008401274737	0.0224008401274737	1.25596601936787
"Cyp2s1"	-0.101991910406572	0.62016855574481	0.207490257467784	0.224373735365017	0.224373735365017	-0.101991910406572
"Cyp2t4"	0	0	0	0.00388830965006983	0.00388830965006983	0
"Cyp2u1"	-1.07673503857915	0.000116506857029043	3.93364851341702	0.100125704564752	0.100125704564752	-1.07673503857915
"Cyp39a1"	2.82573535452912	5.63939203773534e-59	58.2487677131955	0.247250415487881	0.247250415487881	2.82573535452912
"Cyp3a13"	1.95928978722092	5.25649663563459e-34	33.2793036092157	0.248244948126848	0.248244948126848	1.95928978722092
"Cyp3a25"	1.44307959585071	0.129320768320638	0.888331723822141	0.0083644526884624	0.0083644526884624	1.44307959585071
"Cyp3a44"	2.1349573566687	0.000461005854288758	3.33629355949287	0.0166565198811596	0.0166565198811596	2.1349573566687
"Cyp3a57"	0	0	0	0.00203571743387887	0.00203571743387887	0
"Cyp46a1"	-0.454058870307901	0.312327238119831	0.50539013921103	0.0340980881043663	0.0340980881043663	-0.454058870307901
"Cyp4a12b"	-0.567722017928007	0.444020707647494	0.352596775364368	0.0139812244999533	0.0139812244999533	-0.567722017928007
"Cyp4a30b"	0	0	0	0.00283595375694215	0.00283595375694215	0
"Cyp4a32"	0	0	0	0.00188154902583764	0.00188154902583764	0
"Cyp4b1"	1.53033482459103	6.05145724441641e-06	5.21814003080175	0.0550576593758305	0.0550576593758305	1.53033482459103
"Cyp4f13"	1.18173269770194	5.1549802436285e-21	20.2877729948033	0.332521051431435	0.332521051431435	1.18173269770194
"Cyp4f14"	1.87887714485528	1.35501719218892e-19	18.8680551945125	0.144613667308272	0.144613667308272	1.87887714485528
"Cyp4f15"	0	0	0	0.00187709151274908	0.00187709151274908	0
"Cyp4f16"	0.278574229566828	0.188434606190532	0.7248393356332	0.152718107800522	0.152718107800522	0.278574229566828
"Cyp4f17"	1.95838006570847	1.46481083333336e-09	8.83421845677333	0.0628727411396654	0.0628727411396654	1.95838006570847
"Cyp4f18"	1.66547201718715	0.0453346908043296	1.34356934193761	0.0105421231420255	0.0105421231420255	1.66547201718715
"Cyp4f40"	0.100412411509911	0.828862396339629	0.0815175629004954	0.0377541734579817	0.0377541734579817	0.100412411509911
"Cyp4v3"	0.475415651523926	0.0410637083180549	1.38654183359799	0.119724147520735	0.119724147520735	0.475415651523926
"Cyp4x1"	0	0	0	0.185981294946451	0.185981294946451	0
"Cyp4x1os"	0	0	0	0.00309642414644389	0.00309642414644389	0
"Cyp51"	-1.24903654934647	1.28996914647287e-27	26.8894206770471	0.49510130668009	0.49510130668009	-1.24903654934647
"Cyp7b1"	1.88403554484426	8.65982149853115e-07	6.06249105983045	0.0624398917059603	0.0624398917059603	1.88403554484426
"Cyr61"	3.14839412589345	2.76670130742117e-12	11.558037724683	0.0517719414600326	0.0517719414600326	3.14839412589345
"Cys1"	1.37486240330116	2.34694279924193e-09	8.62949749509519	0.13646159065965	0.13646159065965	1.37486240330116
"Cysltr1"	0	0	0	0.00270439889252003	0.00270439889252003	0
"Cysltr2"	0	0	0	0.0825607096769036	0.0825607096769036	0
"Cysrt1"	0	0	0	0.00208064809939032	0.00208064809939032	0
"Cystm1"	0.433831072990859	2.27630165883781e-07	6.64277018512075	0.687391782445617	0.687391782445617	0.433831072990859
"Cyth1"	0.14685623347827	0.174947721617597	0.757091709056174	0.493871772936325	0.493871772936325	0.14685623347827
"Cyth2"	-0.0853693589426365	0.74688291562036	0.126747474604201	0.105238599306675	0.105238599306675	-0.0853693589426365
"Cyth3"	-1.6047740951752	3.4124207784464e-115	114.466937422261	1.31409936378233	1.31409936378233	-1.6047740951752
"Cyth4"	1.44307959585071	0.0998081842653504	1.00083384513	0.0108578806219937	0.0108578806219937	1.44307959585071
"Cytip"	0.785642489018251	0.19872672673498	0.701743720746472	0.0209220685328541	0.0209220685328541	0.785642489018251
"Cytl1"	0	0	0	0.00678487457473343	0.00678487457473343	0
"Cyyr1"	-3.64158242176522	1.33521081155614e-25	24.8744501597169	0.244041769609002	0.244041769609002	-3.64158242176522
"D030047H15Rik"	3.56948092058973	7.71740887071135e-83	82.1125284900844	0.250865083897415	0.250865083897415	3.56948092058973
"D030055H07Rik"	0	0	0	0.0766870541821664	0.0766870541821664	0
"D030056L22Rik"	-0.0541680819516276	0.870558060584049	0.0602022589517066	0.0792649326321309	0.0792649326321309	-0.0541680819516276
"D030068K23Rik"	-2.46200314757201	1.07585736396477e-22	21.9682453031577	0.218753956846313	0.218753956846313	-2.46200314757201
"D10Jhu81e"	0.156979162292427	0.453432856150972	0.343487013702068	0.150883382629704	0.150883382629704	0.156979162292427
"D10Wsu102e"	-0.0566088464167737	0.82934772734389	0.0812633410982577	0.125117424907287	0.125117424907287	-0.0566088464167737
"D11Wsu47e"	0.538982395609651	0.120024147019058	0.920731371767733	0.0535245656983327	0.0535245656983327	0.538982395609651
"D130017N08Rik"	-0.281615049889822	0.53350457086787	0.272861855350683	0.0352053730501679	0.0352053730501679	-0.281615049889822
"D130020L05Rik"	0.525396623264191	0.327279659112574	0.485080985861202	0.0241360812815874	0.0241360812815874	0.525396623264191
"D130040H23Rik"	0.687685508139304	0.131462339718078	0.881198642574377	0.0350248768913287	0.0350248768913287	0.687685508139304
"D130043K22Rik"	-2.84433318597577	3.54487990059175e-65	64.4503984739912	0.364201589302753	0.364201589302753	-2.84433318597577
"D130051D11Rik"	0	0	0	0.00448932793839781	0.00448932793839781	0
"D15Ertd621e"	0.218728809173267	0.0593152328070555	1.22683376069129	0.439720726391399	0.439720726391399	0.218728809173267
"D16Ertd472e"	2.25043451790831	0.0115630864065432	1.93692622902757	0.0100857292556819	0.0100857292556819	2.25043451790831
"D17H6S53E"	0.40868179973626	0.288607283777401	0.539692712520366	0.0485269039033543	0.0485269039033543	0.40868179973626
"D17Wsu92e"	-0.214855125026796	0.022265329873154	1.65237086617258	0.603706091568946	0.603706091568946	-0.214855125026796
"D1Ertd622e"	-0.140821616739488	0.384921028258692	0.414628362723917	0.256677708116243	0.256677708116243	-0.140821616739488
"D230017M19Rik"	1.57575728057751	4.71892781094796e-65	64.3261566663415	0.615202915827348	0.615202915827348	1.57575728057751
"D230025D16Rik"	0.439447799923534	0.0065043052542321	2.18679908501582	0.228812582771037	0.228812582771037	0.439447799923534
"D2hgdh"	0.437422239784706	0.0243497651287178	1.61350522351685	0.174884737773782	0.174884737773782	0.437422239784706
"D2Wsu81e"	0.0610532401283459	0.811721514045571	0.0905929432438669	0.124261650868478	0.124261650868478	0.0610532401283459
"D330020A13Rik"	0	0	0	0.00592762123624047	0.00592762123624047	0
"D330045A20Rik"	0.858168463107146	0.0893015549985574	1.04914097872161	0.0284689210550108	0.0284689210550108	0.858168463107146
"D330050G23Rik"	4.11828224202206	1.6541859630472e-23	22.7814156687947	0.0589614436935302	0.0589614436935302	4.11828224202206
"D3Ertd254e"	-0.120915145364187	0.625359255801276	0.203870417875794	0.128902314996352	0.128902314996352	-0.120915145364187
"D3Ertd751e"	1.26196903465301	3.67637870348368e-19	18.4345797583409	0.283453211508801	0.283453211508801	1.26196903465301
"D430019H16Rik"	-5.08937539641302	1.77609085411403e-72	71.7505348220984	0.250709173855041	0.250709173855041	-5.08937539641302
"D430036J16Rik"	0	0	0	0.0122834601024673	0.0122834601024673	0
"D430041D05Rik"	0.641112891027029	0.140421876909451	0.852565226387728	0.0358917761600785	0.0358917761600785	0.641112891027029
"D430042O09Rik"	1.57282510727769	5.95751649908447e-75	74.22493474622	0.654977297111103	0.654977297111103	1.57282510727769
"D5Ertd579e"	-0.108246083356057	0.149343811531372	0.825812768864743	0.912325840350585	0.912325840350585	-0.108246083356057
"D5Ertd615e"	0.770438352900691	0.0549807739143699	1.25978915128093	0.0461149524182036	0.0461149524182036	0.770438352900691
"D630003M21Rik"	5.22448204917375	1.3704736090205e-45	44.8631293231797	0.0961022692723082	0.0961022692723082	5.22448204917375
"D630008O14Rik"	1.35296083580502	0.000964723274390312	3.0155972437963	0.0387934292696791	0.0387934292696791	1.35296083580502
"D630011A20Rik"	1.31146161197635	0.00339536223752417	2.46911388578236	0.0337356628826145	0.0337356628826145	1.31146161197635
"D630024D03Rik"	0	0	0	0.0477874501948918	0.0477874501948918	0
"D630033O11Rik"	1.25043451790831	0.129235839541275	0.888617031568586	0.0115409770724817	0.0115409770724817	1.25043451790831
"D630036H23Rik"	0	0	0	0.00217728282882658	0.00217728282882658	0
"D630039A03Rik"	1.95829907574953	4.42070792857199e-15	14.3545081775166	0.113653248802345	0.113653248802345	1.95829907574953
"D630045J12Rik"	-1.46552391770509	3.90689917480684e-30	29.4081677964512	0.477820880103858	0.477820880103858	-1.46552391770509
"D6Wsu163e"	-0.734864505647576	0.00370531709934301	2.43117461937104	0.107435023599406	0.107435023599406	-0.734864505647576
"D730003I15Rik"	0.734404519771571	0.00411819490806524	2.385293102717	0.113419113184765	0.113419113184765	0.734404519771571
"D730045A05Rik"	0	0	0	0.00251246081839353	0.00251246081839353	0
"D830026I12Rik"	0	0	0	0.00226884027367227	0.00226884027367227	0
"D830030K20Rik"	0	0	0	0.00485224920899261	0.00485224920899261	0
"D830032E09Rik"	0	0	0	0.00594311076650661	0.00594311076650661	0
"D830039M14Rik"	0	0	0	0.00181429767903642	0.00181429767903642	0
"D830044I16Rik"	0	0	0	0.00568825172499845	0.00568825172499845	0
"D8Ertd738e"	0.0450422081705018	0.755568549756108	0.121726127711084	0.366148901759555	0.366148901759555	0.0450422081705018
"D8Ertd82e"	2.00251357285828	1.15961278615493e-22	21.9356870046607	0.171963302410856	0.171963302410856	2.00251357285828
"D930007P13Rik"	-0.504359836873387	0.502929470294139	0.29849291516227	0.0150751290340406	0.0150751290340406	-0.504359836873387
"D930015E06Rik"	-0.264522681029128	0.146863573036335	0.833085910071501	0.23146097928343	0.23146097928343	-0.264522681029128
"D930016D06Rik"	-0.387328587619479	0.00553796501830183	2.25664979189244	0.345620346884115	0.345620346884115	-0.387328587619479
"D930019O06Rik"	0	0	0	0.00157811703552793	0.00157811703552793	0
"D930020B18Rik"	0.85533585131681	0.0782387374001543	1.10657816671445	0.0316545384683285	0.0316545384683285	0.85533585131681
"D930028M14Rik"	0	0	0	0.0109150320902873	0.0109150320902873	0
"D930032P07Rik"	1.02804209657186	0.214002976205024	0.669580186742253	0.00902717814514748	0.00902717814514748	1.02804209657186
"D930048N14Rik"	-0.155257100793334	0.782928823472785	0.106277718118382	0.0266016584107901	0.0266016584107901	-0.155257100793334
"Daam1"	0.320577464776032	8.67835484154937e-06	5.06156259636211	0.839842787921454	0.839842787921454	0.320577464776032
"Daam2"	5.20426408355677	3.2341537176768e-320	319.490239342144	0.67436833920268	0.67436833920268	5.20426408355677
"Dab1"	1.44522518557384	1.7066324887862e-13	12.7678599910564	0.300138077029528	0.300138077029528	1.44522518557384
"Dab2"	0.808878464677473	0.0227377426173731	1.64325265387352	0.0641267409613399	0.0641267409613399	0.808878464677473
"Dab2ip"	0.392853989533418	8.24244172587869e-06	5.08394411463901	0.746729949534731	0.746729949534731	0.392853989533418
"Dach1"	-3.15594026020162	5.28124420489024e-42	41.2772637502573	0.74872098844017	0.74872098844017	-3.15594026020162
"Dach2"	-3.58818782385056	8.51340955976593e-32	31.0698964732366	0.397819293992868	0.397819293992868	-3.58818782385056
"Dact1"	-0.68751479295093	0.355620951292359	0.449012660630334	0.0140582131657272	0.0140582131657272	-0.68751479295093
"Dact2"	-0.507587667948096	0.22166453827875	0.654303779423619	0.0462044441694567	0.0462044441694567	-0.507587667948096
"Dact3"	0.119425110332421	0.572345650522996	0.24234161320474	0.156090716546248	0.156090716546248	0.119425110332421
"Dad1"	0.26980821317775	0.0317803190400284	1.49784174725991	0.384884596890647	0.384884596890647	0.26980821317775
"Dag1"	1.19676512992533	2.71047994422592e-71	70.5669538018659	0.930215413108731	0.930215413108731	1.19676512992533
"Dagla"	2.95746969229374	1.00789391751614e-321	320.99658517569	1.18289606287826	1.18289606287826	2.95746969229374
"Daglb"	-0.684987325887143	1.22618032238342e-05	4.91144565766635	0.285362939939554	0.285362939939554	-0.684987325887143
"Dalir"	0	0	0	0.00271645790667695	0.00271645790667695	0
"Dalrd3"	0.248808611852135	0.113225652427576	0.946055168151034	0.247026513020687	0.247026513020687	0.248808611852135
"Dand5"	-0.552988012499796	0.185988378506448	0.730514191847694	0.0432966802090242	0.0432966802090242	-0.552988012499796
"Dap"	0.820897105742358	4.08825460443731e-09	8.38846206545186	0.298548282193793	0.298548282193793	0.820897105742358
"Dap3"	-0.0558468360885176	0.728953425137696	0.137300219078276	0.265834485819159	0.265834485819159	-0.0558468360885176
"Dapk1"	-0.335082030518586	0.0308691633159201	1.51047514156434	0.307669103332458	0.307669103332458	-0.335082030518586
"Dapk2"	-0.563739615853253	0.0064866418250257	2.1879800819849	0.197185557279818	0.197185557279818	-0.563739615853253
"Dapk3"	0.00588814436838312	0.981753135692124	0.00799770293087083	0.114874119855352	0.114874119855352	0.00588814436838312
"Dapp1"	2.495128856175	2.95798740966917e-13	12.5290036788594	0.0634791004587157	0.0634791004587157	2.495128856175
"Dars"	0.880296035366141	2.10857341661745e-16	15.6760112730571	0.457511302511547	0.457511302511547	0.880296035366141
"Dars2"	0.222813291595181	0.314533539287329	0.502333038133528	0.147720614985311	0.147720614985311	0.222813291595181
"Daw1"	0	0	0	0.106324228599014	0.106324228599014	0
"Daxx"	0.234135186218509	0.347544033760837	0.458990162562159	0.109053029884025	0.109053029884025	0.234135186218509
"Dazap1"	0.298208408683307	0.00261867167120582	2.5819189499605	0.51510595414879	0.51510595414879	0.298208408683307
"Dazap2"	1.05583080250138	9.55199054436881e-29	28.0199061161279	0.575401165135302	0.575401165135302	1.05583080250138
"Dbf4"	0.840282009497365	0.023235284423295	1.63385200695049	0.0520857332049171	0.0520857332049171	0.840282009497365
"Dbh"	-5.17841800153304	2.10605750840704e-21	20.6765297740609	0.414612493044655	0.414612493044655	-5.17841800153304
"Dbhos"	0	0	0	0.00566412076677224	0.00566412076677224	0
"Dbi"	1.51661586598846	2.46828256763723e-46	45.6076051239982	0.503334791362406	0.503334791362406	1.51661586598846
"Dbil5"	0	0	0	0.00176946566135212	0.00176946566135212	0
"Dbn1"	-0.689393839327823	1.01521313566164e-09	8.99344277161818	0.437572353478132	0.437572353478132	-0.689393839327823
"Dbndd1"	-0.89717113655808	0.00845309237354618	2.07298438512323	0.0635661592448698	0.0635661592448698	-0.89717113655808
"Dbndd2"	0.702017449514301	0.0013455972317413	2.87108491500686	0.130915405200466	0.130915405200466	0.702017449514301
"Dbnl"	-0.0157319298293929	0.920699924731076	0.0358818923528917	0.300779642991126	0.300779642991126	-0.0157319298293929
"Dbp"	1.38156009756753	2.21546577162528e-28	27.6545349553183	0.401591309607509	0.401591309607509	1.38156009756753
"Dbpht2"	0	0	0	0.0172532247577306	0.0172532247577306	0
"Dbr1"	0.841806930682538	0.0286361982197866	1.54308464005705	0.0447093564502122	0.0447093564502122	0.841806930682538
"Dbt"	0.683679564074733	5.79942986662165e-05	4.23661469918717	0.219077829993162	0.219077829993162	0.683679564074733
"Dbx2"	0	0	0	0.00253304666092463	0.00253304666092463	0
"Dcaf10"	0.4173459835678	0.000206383274559416	3.68532550113821	0.446026265400385	0.446026265400385	0.4173459835678
"Dcaf11"	0.30629703209595	0.0196060337500084	1.70761025409887	0.343401340363953	0.343401340363953	0.30629703209595
"Dcaf12"	0.164103780483839	0.203403026463713	0.691642589433373	0.361672318372769	0.361672318372769	0.164103780483839
"Dcaf12l1"	-3.28447369099138	1.40706015285499e-25	24.8516873357603	0.127651002798473	0.127651002798473	-3.28447369099138
"Dcaf13"	0.764861455330827	7.41198119009066e-07	6.13006569149159	0.243156435304201	0.243156435304201	0.764861455330827
"Dcaf15"	0.234785286913362	0.351997668821859	0.453460212718333	0.114082670801336	0.114082670801336	0.234785286913362
"Dcaf17"	0.443420138201418	0.000135157748102034	3.8691590527288	0.413739470549513	0.413739470549513	0.443420138201418
"Dcaf4"	0.161106659677919	0.627775686632093	0.202195508269603	0.0634227542112975	0.0634227542112975	0.161106659677919
"Dcaf5"	-0.592051227452888	6.94228036042955e-12	11.1584978515507	0.672722506171815	0.672722506171815	-0.592051227452888
"Dcaf6"	0.10334714773451	0.145070351582238	0.83842133642448	0.986758386632594	0.986758386632594	0.10334714773451
"Dcaf7"	-0.36468270603804	0.00124276275716644	2.90561177006098	0.449121577137081	0.449121577137081	-0.36468270603804
"Dcaf8"	0.726916516021032	6.38482947745809e-20	19.1948506971457	0.683562913202123	0.683562913202123	0.726916516021032
"Dcakd"	1.00905560171205	2.06315719111831e-15	14.685467682044	0.334059463285934	0.334059463285934	1.00905560171205
"Dcbld1"	1.15550635195339	1.77553180814883e-16	15.7506715430302	0.311490717250171	0.311490717250171	1.15550635195339
"Dcbld2"	-1.32458854605596	4.54201357337007e-30	29.3427515722671	0.635487530309335	0.635487530309335	-1.32458854605596
"Dcc"	-4.38849705779207	7.6132141311366e-35	34.1184319549613	0.811597034686102	0.811597034686102	-4.38849705779207
"Dcdc2a"	4.19408246562257	1.86466861392476e-25	24.7293983391538	0.0626482867644325	0.0626482867644325	4.19408246562257
"Dcdc2b"	0.532097256197295	0.0887356028174735	1.05190209600962	0.0772802527901137	0.0772802527901137	0.532097256197295
"Dcdc2c"	0	0	0	0.00167995590436482	0.00167995590436482	0
"Dchs1"	0.0598493725900586	0.812578034268928	0.0901349217643849	0.138116351563937	0.138116351563937	0.0598493725900586
"Dchs2"	0	0	0	0.0330245183488184	0.0330245183488184	0
"Dck"	-0.599450934320306	0.0506937083237052	1.29504593829691	0.0746669530139784	0.0746669530139784	-0.599450934320306
"Dclk1"	-2.16196200795747	4.29019619112844e-201	200.367522847028	1.21369203357051	1.21369203357051	-2.16196200795747
"Dclk2"	0.161992591987461	0.0718954855654535	1.14329837881831	0.774652772138892	0.774652772138892	0.161992591987461
"Dclk3"	0.917121688118539	1.47778695150624e-09	8.83038817247333	0.261579083964931	0.261579083964931	0.917121688118539
"Dclre1a"	1.19865187116383	2.47669839693171e-07	6.60612687695206	0.115287428001425	0.115287428001425	1.19865187116383
"Dclre1b"	0.636700118268454	0.101953765125424	0.991596731210002	0.0447302473259486	0.0447302473259486	0.636700118268454
"Dclre1c"	1.15384655673623	8.94665788366721e-20	19.0483391695726	0.333311104896469	0.333311104896469	1.15384655673623
